Timestamp,Channel,Message
2019-04-06 09:36:50,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:36:51,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:36:51,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:37:15,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:37:15,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:37:16,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:37:16,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:38:05,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:38:05,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:38:06,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:38:06,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:43:41,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:43:41,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:43:42,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:43:42,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:44:04,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:44:04,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:44:04,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:44:04,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:44:04,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:45:14,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:45:15,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:45:16,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:45:16,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:45:33,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:45:33,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:54:48,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:54:48,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:54:48,SmartHome/zigbee2mqtt/bridge/config/permit_join,true
2019-04-06 09:54:48,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-06 09:54:54,SmartHome/zigbee2mqtt/bridge/config/permit_join,true
2019-04-06 09:54:54,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-06 09:55:06,SmartHome/zigbee2mqtt/bridge/config/permit_join,true
2019-04-06 09:55:06,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":true}|
2019-04-06 09:55:52,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:55:52,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:56:05,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:56:05,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:56:05,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:56:05,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:57:57,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:57:57,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:57:57,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:57:57,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:59:00,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 09:59:00,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 09:59:03,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 09:59:03,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 10:01:29,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 10:01:29,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 10:01:29,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 10:01:29,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 10:01:38,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 10:01:38,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 10:02:22,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 10:02:22,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 10:02:25,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 10:02:25,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 10:02:27,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 10:02:27,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 10:02:47,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 10:02:47,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 10:02:50,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 10:02:50,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 10:02:56,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 10:02:56,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 10:04:02,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 10:04:02,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 10:05:07,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 10:05:07,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 10:05:10,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 10:05:10,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 10:05:12,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 10:05:12,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 10:05:45,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 10:05:45,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 10:05:48,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 10:05:48,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 10:05:49,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 10:05:49,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 10:07:14,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 10:07:14,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 10:07:17,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 10:07:17,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 10:07:24,SmartHome/zigbee2mqtt/bridge/config/permit_join,false
2019-04-06 10:07:24,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
2019-04-06 10:07:52,SmartHome/zigbee2mqtt/bridge/state,online
2019-04-06 10:07:52,SmartHome/zigbee2mqtt/bridge/config,|{"log_level":"info","permit_join":false}|
